15;0;0;54;31;15;0;0;54;31;2.42394e-11;2.26020e-11;2.42394e-11 
32;53;0;0;15;32;53;0;0;15;2.12456e-11;2.00075e-11;2.12456e-11 
28;14;33;19;6;28;14;33;19;6;2.02063e-11;1.92057e-11;2.02063e-11 
0;0;0;100;0;0;0;0;100;0;2.27640e-11;1.74439e-11;2.27640e-11 
0;37;0;0;63;0;37;0;0;63;2.63267e-11;2.29231e-11;2.63267e-11 
0;0;73;27;0;0;0;73;27;0;2.02478e-11;1.65719e-11;2.02478e-11 
0;11;31;21;37;0;11;31;21;37;2.52270e-11;2.20514e-11;2.52270e-11 
21;22;36;0;21;21;22;36;0;21;2.25084e-11;2.10951e-11;2.25084e-11 
23;3;0;37;37;23;3;0;37;37;2.45617e-11;2.28395e-11;2.45617e-11 
37;0;0;57;6;37;0;0;57;6;2.13047e-11;2.01697e-11;2.13047e-11 
23;40;37;0;0;23;40;37;0;0;1.44430e-11;1.45159e-11;1.45159e-11 
23;39;17;0;21;23;39;17;0;21;2.24187e-11;2.10349e-11;2.24187e-11 
22;0;0;15;63;22;0;0;15;63;2.56621e-11;2.37109e-11;2.56621e-11 
13;9;23;50;5;13;9;23;50;5;2.10570e-11;1.99517e-11;2.10570e-11 
0;63;0;37;0;0;63;0;37;0;1.96546e-11;1.74009e-11;1.96546e-11 
0;52;17;30;1;0;52;17;30;1;1.98282e-11;1.75346e-11;1.98282e-11 
30;21;10;23;16;30;21;10;23;16;2.23150e-11;2.09615e-11;2.23150e-11 
0;20;30;27;23;0;20;30;27;23;2.40975e-11;2.11284e-11;2.40975e-11 
0;14;23;35;28;0;14;23;35;28;2.46687e-11;2.15937e-11;2.46687e-11 
31;15;52;2;0;31;15;52;2;0;1.54922e-11;1.53537e-11;1.54922e-11 
0;83;0;0;17;0;83;0;0;17;2.24420e-11;1.96638e-11;2.24420e-11 
0;25;46;0;29;0;25;46;0;29;2.42637e-11;2.12349e-11;2.42637e-11 
0;0;0;0;100;0;0;0;0;100;2.94375e-11;2.13423e-11;2.94375e-11 
0;7;56;37;0;0;7;56;37;0;2.00465e-11;1.77434e-11;2.00465e-11 
0;0;0;0;100;0;0;0;0;100;2.94375e-11;2.13423e-11;2.94375e-11 
16;26;39;19;0;16;26;39;19;0;1.78843e-11;1.72757e-11;1.78843e-11 
33;37;0;1;29;33;37;0;1;29;2.33657e-11;2.18406e-11;2.33657e-11 
88;12;0;0;0;88;12;0;0;0;9.03592e-12;1.00654e-11;1.00654e-11 
11;37;6;26;20;11;37;6;26;20;2.29236e-11;2.14853e-11;2.29236e-11 
0;65;0;18;17;0;65;0;18;17;2.30554e-11;2.02251e-11;2.30554e-11 
0;49;49;2;0;0;49;49;2;0;1.62170e-11;1.46416e-11;1.62170e-11 
21;12;26;21;20;21;12;26;21;20;2.28831e-11;2.14403e-11;2.28831e-11 
10;65;4;21;0;10;65;4;21;0;1.75336e-11;1.69631e-11;1.75336e-11 
27;0;61;0;12;27;0;61;0;12;2.09472e-11;1.98110e-11;2.09472e-11 
0;81;10;9;0;0;81;10;9;0;1.65572e-11;1.48472e-11;1.65572e-11 
49;0;24;0;27;49;0;24;0;27;2.32178e-11;2.17066e-11;2.32178e-11 
28;10;62;0;0;28;10;62;0;0;1.52120e-11;1.51696e-11;1.52120e-11 
0;52;41;7;0;0;52;41;7;0;1.71027e-11;1.53011e-11;1.71027e-11 
29;34;0;32;5;29;34;0;32;5;2.03037e-11;1.93014e-11;2.03037e-11 
90;0;0;0;10;90;0;0;0;10;1.97058e-11;1.87847e-11;1.97058e-11 
20;32;30;18;0;20;32;30;18;0;1.76593e-11;1.70755e-11;1.76593e-11 
0;0;0;100;0;0;0;0;100;0;2.27640e-11;1.74439e-11;2.27640e-11 
0;0;0;0;100;0;0;0;0;100;2.94375e-11;2.13423e-11;2.94375e-11 
27;16;10;20;27;27;16;10;20;27;2.35978e-11;2.20370e-11;2.35978e-11 
0;2;47;34;17;0;2;47;34;17;2.35276e-11;2.06493e-11;2.35276e-11 
0;0;0;100;0;0;0;0;100;0;2.27640e-11;1.74439e-11;2.27640e-11 
0;66;0;0;34;0;66;0;0;34;2.46040e-11;2.15204e-11;2.46040e-11 
43;6;12;39;0;43;6;12;39;0;1.91008e-11;1.82983e-11;1.91008e-11 
27;21;15;0;37;27;21;15;0;37;2.41495e-11;2.24851e-11;2.41495e-11 
54;46;0;0;0;54;46;0;0;0;1.05641e-11;1.13222e-11;1.13222e-11 
0;88;0;0;12;0;88;0;0;12;2.12278e-11;1.86999e-11;2.12278e-11 
27;19;17;37;0;27;19;17;37;0;1.90561e-11;1.82563e-11;1.90561e-11 
18;41;33;0;8;18;41;33;0;8;1.96275e-11;1.87281e-11;1.96275e-11 
0;0;0;0;100;0;0;0;0;100;2.94375e-11;2.13423e-11;2.94375e-11 
37;7;16;2;38;37;7;16;2;38;2.42584e-11;2.25812e-11;2.42584e-11 
0;0;40;60;0;0;0;40;60;0;2.15404e-11;1.77336e-11;2.15404e-11 
6;0;31;0;63;6;0;31;0;63;2.55968e-11;2.36563e-11;2.55968e-11 
0;39;27;34;0;0;39;27;34;0;1.97458e-11;1.74839e-11;1.97458e-11 
16;28;0;0;56;16;28;0;0;56;2.52742e-11;2.34004e-11;2.52742e-11 
30;8;27;35;0;30;8;27;35;0;1.90257e-11;1.82259e-11;1.90257e-11 
0;18;0;0;82;0;18;0;0;82;2.68217e-11;2.33190e-11;2.68217e-11 
23;7;27;0;43;23;7;27;0;43;2.46109e-11;2.28669e-11;2.46109e-11 
10;0;18;36;36;10;0;18;36;36;2.45116e-11;2.28015e-11;2.45116e-11 
0;32;0;68;0;0;32;0;68;0;2.08670e-11;1.85201e-11;2.08670e-11 
23;39;17;0;21;23;39;17;0;21;2.24187e-11;2.10349e-11;2.24187e-11 
0;72;28;0;0;0;72;28;0;0;1.47720e-11;1.34808e-11;1.47720e-11 
0;0;53;0;47;0;0;53;0;47;2.64190e-11;2.16633e-11;2.64190e-11 
19;14;16;41;10;19;14;16;41;10;2.17907e-11;2.05593e-11;2.17907e-11 
0;3;31;25;41;0;3;31;25;41;2.55173e-11;2.22837e-11;2.55173e-11 
13;30;31;21;5;13;30;31;21;5;2.00099e-11;1.90524e-11;2.00099e-11 
0;0;0;100;0;0;0;0;100;0;2.27640e-11;1.74439e-11;2.27640e-11 
2;48;2;34;14;2;48;2;34;14;2.22631e-11;2.09273e-11;2.22631e-11 
0;39;32;29;0;0;39;32;29;0;1.94471e-11;1.72356e-11;1.94471e-11 
20;13;7;34;26;20;13;7;34;26;2.36884e-11;2.21242e-11;2.36884e-11 
47;44;1;8;0;47;44;1;8;0;1.49998e-11;1.48718e-11;1.49998e-11 
20;3;29;48;0;20;3;29;48;0;1.96817e-11;1.87886e-11;1.96817e-11 
29;22;0;27;22;29;22;0;27;22;2.31545e-11;2.16798e-11;2.31545e-11 
34;24;0;14;28;34;24;0;14;28;2.35412e-11;2.19843e-11;2.35412e-11 
0;0;0;86;14;0;0;0;86;14;2.51378e-11;1.92779e-11;2.51378e-11 
18;0;0;67;15;18;0;0;67;15;2.28453e-11;2.14446e-11;2.28453e-11 
16;29;26;22;7;16;29;26;22;7;2.05892e-11;1.95371e-11;2.05892e-11 
35;7;15;27;16;35;7;15;27;16;2.24335e-11;2.10674e-11;2.24335e-11 
0;72;27;0;1;0;72;27;0;1;1.61452e-11;1.45798e-11;1.61452e-11 
0;0;0;0;100;0;0;0;0;100;2.94375e-11;2.13423e-11;2.94375e-11 
25;0;75;0;0;25;0;75;0;0;1.54414e-11;1.53659e-11;1.54414e-11 
44;5;18;28;5;44;5;18;28;5;2.02436e-11;1.92477e-11;2.02436e-11 
52;0;42;0;6;52;0;42;0;6;1.89007e-11;1.81456e-11;1.89007e-11 
0;58;31;0;11;0;58;31;0;11;2.12900e-11;1.87579e-11;2.12900e-11 
43;48;6;0;3;43;48;6;0;3;1.64096e-11;1.60743e-11;1.64096e-11 
28;13;22;14;23;28;13;22;14;23;2.30930e-11;2.16052e-11;2.30930e-11 
65;35;0;0;0;65;35;0;0;0;1.02466e-11;1.10360e-11;1.10360e-11 
7;0;26;34;33;7;0;26;34;33;2.42935e-11;2.26240e-11;2.42935e-11 
20;24;31;25;0;20;24;31;25;0;1.83641e-11;1.76587e-11;1.83641e-11 
21;38;4;21;16;21;38;4;21;16;2.22429e-11;2.08954e-11;2.22429e-11 
29;18;13;24;16;29;18;13;24;16;2.23552e-11;2.09921e-11;2.23552e-11 
0;79;21;0;0;0;79;21;0;0;1.43385e-11;1.31178e-11;1.43385e-11 
0;0;0;78;22;0;0;0;78;22;2.59461e-11;1.99414e-11;2.59461e-11 
43;0;0;57;0;43;0;0;57;0;1.97603e-11;1.89130e-11;1.97603e-11 
0;0;100;0;0;0;0;100;0;0;1.71272e-11;1.41339e-11;1.71272e-11 
17;0;37;29;17;17;0;37;29;17;2.26636e-11;2.12745e-11;2.26636e-11 
0;29;71;0;0;0;29;71;0;0;1.61640e-11;1.46505e-11;1.61640e-11 
0;0;100;0;0;0;0;100;0;0;1.71272e-11;1.41339e-11;1.71272e-11 
24;76;0;0;0;24;76;0;0;0;1.11747e-11;1.17646e-11;1.17646e-11 
0;0;0;46;54;0;0;0;46;54;2.78199e-11;2.14140e-11;2.78199e-11 
0;0;24;70;6;0;0;24;70;6;2.30585e-11;1.89875e-11;2.30585e-11 
4;63;19;14;0;4;63;19;14;0;1.69870e-11;1.64983e-11;1.69870e-11 
3;32;37;0;28;3;32;37;0;28;2.33847e-11;2.18470e-11;2.33847e-11 
60;12;8;0;20;60;12;8;0;20;2.21727e-11;2.08240e-11;2.21727e-11 
1;0;0;39;60;1;0;0;39;60;2.56309e-11;2.36906e-11;2.56309e-11 
0;46;0;33;21;0;46;0;33;21;2.39132e-11;2.09630e-11;2.39132e-11 
0;53;3;18;26;0;53;3;18;26;2.42086e-11;2.11983e-11;2.42086e-11 
0;0;24;49;27;0;0;24;49;27;2.54538e-11;2.09150e-11;2.54538e-11 
0;47;0;53;0;0;47;0;53;0;2.04130e-11;1.81119e-11;2.04130e-11 
43;0;0;0;57;43;0;0;0;57;2.53129e-11;2.34320e-11;2.53129e-11 
0;6;0;2;92;0;6;0;2;92;2.69431e-11;2.34161e-11;2.69431e-11 
25;19;26;16;14;25;19;26;16;14;2.18738e-11;2.05788e-11;2.18738e-11 
3;12;6;25;54;3;12;6;25;54;2.53859e-11;2.34990e-11;2.53859e-11 
33;24;15;2;26;33;24;15;2;26;2.31331e-11;2.16328e-11;2.31331e-11 
22;12;30;36;0;22;12;30;36;0;1.91059e-11;1.83031e-11;1.91059e-11 
0;25;24;0;51;0;25;24;0;51;2.58398e-11;2.25360e-11;2.58398e-11 
23;7;6;25;39;23;7;6;25;39;2.46104e-11;2.28739e-11;2.46104e-11 
4;15;51;23;7;4;15;51;23;7;2.07354e-11;1.96675e-11;2.07354e-11 
19;11;33;30;7;19;11;33;30;7;2.09378e-11;1.98368e-11;2.09378e-11 
40;36;14;10;0;40;36;14;10;0;1.60803e-11;1.57643e-11;1.60803e-11 
4;16;29;28;23;4;16;29;28;23;2.33450e-11;2.18512e-11;2.33450e-11 
0;0;100;0;0;0;0;100;0;0;1.71272e-11;1.41339e-11;1.71272e-11 
23;24;19;34;0;23;24;19;34;0;1.89022e-11;1.81140e-11;1.89022e-11 
19;68;0;0;13;19;68;0;0;13;2.07146e-11;1.96231e-11;2.07146e-11 
0;0;0;37;63;0;0;0;37;63;2.81104e-11;2.16372e-11;2.81104e-11 
0;0;100;0;0;0;0;100;0;0;1.71272e-11;1.41339e-11;1.71272e-11 
46;13;17;24;0;46;13;17;24;0;1.80299e-11;1.73749e-11;1.80299e-11 
10;40;0;21;29;10;40;0;21;29;2.37719e-11;2.21762e-11;2.37719e-11 
0;32;0;68;0;0;32;0;68;0;2.08670e-11;1.85201e-11;2.08670e-11 
21;6;15;0;58;21;6;15;0;58;2.53873e-11;2.34934e-11;2.53873e-11 
1;12;27;32;28;1;12;27;32;28;2.38726e-11;2.22817e-11;2.38726e-11 
30;1;0;59;10;30;1;0;59;10;2.20711e-11;2.07841e-11;2.20711e-11 
0;100;0;0;0;0;100;0;0;0;1.20193e-11;1.11709e-11;1.20193e-11 
13;50;2;0;35;13;50;2;0;35;2.39412e-11;2.23052e-11;2.39412e-11 
0;29;33;0;38;0;29;33;0;38;2.50301e-11;2.18798e-11;2.50301e-11 
0;16;17;24;43;0;16;17;24;43;2.56118e-11;2.23643e-11;2.56118e-11 
0;33;19;48;0;0;33;19;48;0;2.04025e-11;1.80528e-11;2.04025e-11 
100;0;0;0;0;100;0;0;0;0;7.85961e-12;9.11427e-12;9.11427e-12 
5;18;46;26;5;5;18;46;26;5;2.03269e-11;1.93344e-11;2.03269e-11 
0;0;79;21;0;0;0;79;21;0;1.98149e-11;1.62122e-11;1.98149e-11 
18;0;5;19;58;18;0;5;19;58;2.55122e-11;2.35921e-11;2.55122e-11 
26;4;21;19;30;26;4;21;19;30;2.38805e-11;2.22660e-11;2.38805e-11 
26;38;15;17;4;26;38;15;17;4;1.92543e-11;1.84173e-11;1.92543e-11 
22;28;5;44;1;22;28;5;44;1;1.96776e-11;1.87976e-11;1.96776e-11 
34;3;0;28;35;34;3;0;28;35;2.43491e-11;2.26565e-11;2.43491e-11 
0;0;0;100;0;0;0;0;100;0;2.27640e-11;1.74439e-11;2.27640e-11 
35;15;1;37;12;35;15;1;37;12;2.19852e-11;2.06970e-11;2.19852e-11 
20;80;0;0;0;20;80;0;0;0;1.12133e-11;1.17952e-11;1.17952e-11 
13;24;20;32;11;13;24;20;32;11;2.18348e-11;2.05243e-11;2.18348e-11 
0;1;0;99;0;0;1;0;99;0;2.12347e-11;1.88458e-11;2.12347e-11 
12;4;36;40;8;12;4;36;40;8;2.14376e-11;2.02754e-11;2.14376e-11 
0;13;28;45;14;0;13;28;45;14;2.32857e-11;2.04441e-11;2.32857e-11 
21;37;0;10;32;21;37;0;10;32;2.38539e-11;2.22376e-11;2.38539e-11 
9;0;76;0;15;9;0;76;0;15;2.16867e-11;2.03724e-11;2.16867e-11 
58;0;22;20;0;58;0;22;20;0;1.76566e-11;1.70676e-11;1.76566e-11 
27;15;22;36;0;27;15;22;36;0;1.90510e-11;1.82410e-11;1.90510e-11 
12;19;12;43;14;12;19;12;43;14;2.24583e-11;2.11023e-11;2.24583e-11 
0;0;44;56;0;0;0;44;56;0;2.14414e-11;1.76433e-11;2.14414e-11 
30;7;29;21;13;30;7;29;21;13;2.18587e-11;2.05759e-11;2.18587e-11 
45;42;0;13;0;45;42;0;13;0;1.61586e-11;1.58027e-11;1.61586e-11 
34;2;5;30;29;34;2;5;30;29;2.39005e-11;2.22994e-11;2.39005e-11 
53;0;0;14;33;53;0;0;14;33;2.39930e-11;2.23646e-11;2.39930e-11 
0;43;57;0;0;0;43;57;0;0;1.58934e-11;1.44178e-11;1.58934e-11 
46;40;14;0;0;46;40;14;0;0;1.28401e-11;1.31348e-11;1.31348e-11 
0;46;17;37;0;0;46;17;37;0;1.98175e-11;1.75652e-11;1.98175e-11 
28;2;5;53;12;28;2;5;53;12;2.23133e-11;2.09746e-11;2.23133e-11 
19;7;35;27;12;19;7;35;27;12;2.18756e-11;2.06071e-11;2.18756e-11 
46;10;0;22;22;46;10;0;22;22;2.30486e-11;2.15760e-11;2.30486e-11 
0;53;0;28;19;0;53;0;28;19;2.35684e-11;2.06780e-11;2.35684e-11 
37;9;0;17;37;37;9;0;17;37;2.43606e-11;2.26740e-11;2.43606e-11 
59;31;10;0;0;59;31;10;0;0;1.21796e-11;1.26042e-11;1.26042e-11 
28;10;29;6;27;28;10;29;6;27;2.33822e-11;2.18499e-11;2.33822e-11 
0;0;0;100;0;0;0;0;100;0;2.27640e-11;1.74439e-11;2.27640e-11 
41;0;21;0;38;41;0;21;0;38;2.42322e-11;2.25595e-11;2.42322e-11 
0;0;0;0;100;0;0;0;0;100;2.94375e-11;2.13423e-11;2.94375e-11 
29;0;0;71;0;29;0;0;71;0;2.01555e-11;1.92698e-11;2.01555e-11 
24;34;0;1;41;24;34;0;1;41;2.44205e-11;2.27090e-11;2.44205e-11 
70;0;24;0;6;70;0;24;0;6;1.85952e-11;1.78547e-11;1.85952e-11 
43;19;38;0;0;43;19;38;0;0;1.43993e-11;1.44612e-11;1.44612e-11 
44;30;14;0;12;44;30;14;0;12;2.05917e-11;1.95190e-11;2.05917e-11 
0;0;68;9;23;0;0;68;9;23;2.45814e-11;2.01474e-11;2.45814e-11 
0;0;7;53;40;0;0;7;53;40;2.63572e-11;2.16301e-11;2.63572e-11 
0;24;54;22;0;0;24;54;22;0;1.90655e-11;1.69173e-11;1.90655e-11 
15;27;17;29;12;15;27;17;29;12;2.18749e-11;2.05973e-11;2.18749e-11 
42;49;6;0;3;42;49;6;0;3;1.64141e-11;1.60734e-11;1.64141e-11 
35;35;30;0;0;35;35;30;0;0;1.40574e-11;1.41792e-11;1.41792e-11 
19;13;0;20;48;19;13;0;20;48;2.50732e-11;2.32490e-11;2.50732e-11 
45;33;4;0;18;45;33;4;0;18;2.18660e-11;2.05307e-11;2.18660e-11 
31;0;0;14;55;31;0;0;14;55;2.53540e-11;2.34630e-11;2.53540e-11 
52;46;2;0;0;52;46;2;0;0;1.11213e-11;1.17153e-11;1.17153e-11 
49;5;0;46;0;49;5;0;46;0;1.93535e-11;1.85111e-11;1.93535e-11 
13;0;49;2;36;13;0;49;2;36;2.41599e-11;2.25034e-11;2.41599e-11 
63;6;0;14;17;63;6;0;14;17;2.21260e-11;2.07868e-11;2.21260e-11 
87;0;0;0;13;87;0;0;0;13;2.06069e-11;1.95117e-11;2.06069e-11 
0;0;0;47;53;0;0;0;47;53;2.77868e-11;2.13869e-11;2.77868e-11 
55;0;0;45;0;55;0;0;45;0;1.92886e-11;1.84544e-11;1.92886e-11 
0;0;63;0;37;0;0;63;0;37;2.57466e-11;2.11284e-11;2.57466e-11 
100;0;0;0;0;100;0;0;0;0;7.85961e-12;9.11427e-12;9.11427e-12 
0;0;0;100;0;0;0;0;100;0;2.27640e-11;1.74439e-11;2.27640e-11 
0;13;29;58;0;0;13;29;58;0;2.07180e-11;1.83818e-11;2.07180e-11 
1;0;0;16;83;1;0;0;16;83;2.61077e-11;2.40626e-11;2.61077e-11 
0;0;100;0;0;0;0;100;0;0;1.71272e-11;1.41339e-11;1.71272e-11 
0;57;0;0;43;0;57;0;0;43;2.53099e-11;2.21131e-11;2.53099e-11 
100;0;0;0;0;100;0;0;0;0;7.85961e-12;9.11427e-12;9.11427e-12 
11;25;64;0;0;11;25;64;0;0;1.52943e-11;1.52413e-11;1.52943e-11 
27;18;0;55;0;27;18;0;55;0;1.97157e-11;1.88691e-11;1.97157e-11 
45;4;34;17;0;45;4;34;17;0;1.75522e-11;1.69870e-11;1.75522e-11 
52;0;8;0;40;52;0;8;0;40;2.43408e-11;2.26486e-11;2.43408e-11 
28;0;5;24;43;28;0;5;24;43;2.48383e-11;2.30573e-11;2.48383e-11 
0;100;0;0;0;0;100;0;0;0;1.20193e-11;1.11709e-11;1.20193e-11 
38;14;0;48;0;38;14;0;48;0;1.94171e-11;1.86086e-11;1.94171e-11 
100;0;0;0;0;100;0;0;0;0;7.85961e-12;9.11427e-12;9.11427e-12 
