0;2;2;2;4;0;2;2;2;4;2.00681e-10;1.86000e-10;2.00681e-10
2;2;2;1;3;2;2;2;1;3;2.07139e-10;1.92177e-10;2.07139e-10
2;3;0;2;3;2;3;0;2;3;1.98074e-10;1.83319e-10;1.98074e-10
3;2;3;1;1;3;2;3;1;1;1.99219e-10;1.84596e-10;1.99219e-10
0;3;3;1;3;0;3;3;1;3;1.69948e-10;1.56006e-10;1.69948e-10
1;0;2;1;6;1;0;2;1;6;1.98402e-10;1.83721e-10;1.98402e-10
3;1;2;2;2;3;1;2;2;2;2.15781e-10;2.00935e-10;2.15781e-10
0;0;1;2;7;0;0;1;2;7;1.89258e-10;1.74970e-10;1.89258e-10
3;0;2;2;3;3;0;2;2;3;2.19130e-10;2.04395e-10;2.19130e-10
5;1;1;3;0;5;1;1;3;0;1.99668e-10;1.85066e-10;1.99668e-10
1;3;0;3;3;1;3;0;3;3;1.49080e-10;1.36437e-10;1.49080e-10
1;3;0;3;3;1;3;0;3;3;1.49080e-10;1.36437e-10;1.49080e-10
3;2;2;1;2;3;2;2;1;2;1.89315e-10;1.75011e-10;1.89315e-10
0;1;2;2;5;0;1;2;2;5;1.86904e-10;1.72449e-10;1.86904e-10
1;2;0;2;5;1;2;0;2;5;2.12576e-10;1.97594e-10;2.12576e-10
0;0;0;2;8;0;0;0;2;8;2.12334e-10;1.97400e-10;2.12334e-10
2;2;1;1;4;2;2;1;1;4;2.20983e-10;2.06227e-10;2.20983e-10
0;2;0;1;7;0;2;0;1;7;2.05717e-10;1.91051e-10;2.05717e-10
1;1;1;1;6;1;1;1;1;6;2.18788e-10;2.03889e-10;2.18788e-10
2;1;1;3;3;2;1;1;3;3;2.15658e-10;2.00857e-10;2.15658e-10
0;1;1;1;7;0;1;1;1;7;2.00972e-10;1.86233e-10;2.00972e-10
1;2;4;3;0;1;2;4;3;0;2.18828e-10;2.04030e-10;2.18828e-10
1;4;2;2;1;1;4;2;2;1;1.52414e-10;1.39624e-10;1.52414e-10
1;0;1;0;8;1;0;1;0;8;1.73702e-10;1.59786e-10;1.73702e-10
2;1;1;2;4;2;1;1;2;4;2.20527e-10;2.05728e-10;2.20527e-10
2;1;2;0;5;2;1;2;0;5;2.07001e-10;1.92054e-10;2.07001e-10
1;0;0;1;8;1;0;0;1;8;2.10634e-10;1.95767e-10;2.10634e-10
2;2;2;1;3;2;2;2;1;3;2.20864e-10;2.06033e-10;2.20864e-10
2;1;2;2;3;2;1;2;2;3;1.98074e-10;1.83319e-10;1.98074e-10
3;2;2;2;1;3;2;2;2;1;1.99716e-10;1.85137e-10;1.99716e-10
3;1;2;3;1;3;1;2;3;1;1.73633e-10;1.59715e-10;1.73633e-10
1;1;1;2;5;1;1;1;2;5;1.76937e-10;1.63080e-10;1.76937e-10
1;1;0;0;8;1;1;0;0;8;2.12461e-10;1.97482e-10;2.12461e-10
1;2;1;1;5;1;2;1;1;5;2.20401e-10;2.05689e-10;2.20401e-10
2;0;3;3;2;2;0;3;3;2;2.11606e-10;1.96657e-10;2.11606e-10
0;0;1;2;7;0;0;1;2;7;1.91664e-10;1.77214e-10;1.91664e-10
1;3;2;1;3;1;3;2;1;3;2.19130e-10;2.04395e-10;2.19130e-10
4;2;1;2;1;4;2;1;2;1;1.98082e-10;1.83345e-10;1.98082e-10
2;0;3;0;5;2;0;3;0;5;1.72970e-10;1.58988e-10;1.72970e-10
2;1;3;0;4;2;1;3;0;4;2.10751e-10;1.95851e-10;2.10751e-10
2;0;0;1;7;2;0;0;1;7;2.04682e-10;1.89826e-10;2.04682e-10
1;0;2;0;7;1;0;2;0;7;2.18781e-10;2.03925e-10;2.18781e-10
