13;30;31;21;5;13;30;31;21;5;4.08087e-12 
0;0;0;100;0;0;0;0;100;0;4.34062e-12 
2;48;2;34;14;2;48;2;34;14;4.37365e-12 
0;39;32;29;0;0;39;32;29;0;3.18581e-12 
20;13;7;34;26;20;13;7;34;26;4.56632e-12 
47;44;1;8;0;47;44;1;8;0;3.46078e-12 
20;3;29;48;0;20;3;29;48;0;4.04171e-12 
29;22;0;27;22;29;22;0;27;22;4.49365e-12 
34;24;0;14;28;34;24;0;14;28;4.54363e-12 
0;0;0;86;14;0;0;0;86;14;4.67462e-12 
18;0;0;67;15;18;0;0;67;15;4.45427e-12 
16;29;26;22;7;16;29;26;22;7;4.15592e-12 
35;7;15;27;16;35;7;15;27;16;4.39599e-12 
0;72;27;0;1;0;72;27;0;1;2.74951e-12 
0;0;0;0;100;0;0;0;0;100;5.66275e-12 
25;0;75;0;0;25;0;75;0;0;3.49919e-12 
44;5;18;28;5;44;5;18;28;5;4.11326e-12 
52;0;42;0;6;52;0;42;0;6;3.92837e-12 
0;58;31;0;11;0;58;31;0;11;3.45987e-12 
43;48;6;0;3;43;48;6;0;3;3.60964e-12 
28;13;22;14;23;28;13;22;14;23;4.48076e-12 
65;35;0;0;0;65;35;0;0;0;2.82929e-12 
7;0;26;34;33;7;0;26;34;33;4.64664e-12 
20;24;31;25;0;20;24;31;25;0;3.87320e-12 
21;38;4;21;16;21;38;4;21;16;4.37067e-12 
29;18;13;24;16;29;18;13;24;16;4.38593e-12 
0;79;21;0;0;0;79;21;0;0;2.52899e-12 
0;0;0;78;22;0;0;0;78;22;4.80231e-12 
43;0;0;57;0;43;0;0;57;0;4.06425e-12 
0;0;100;0;0;0;0;100;0;0;3.04285e-12 
17;0;37;29;17;17;0;37;29;17;4.42730e-12 
0;29;71;0;0;0;29;71;0;0;2.76275e-12 
0;0;100;0;0;0;0;100;0;0;3.04285e-12 
24;76;0;0;0;24;76;0;0;0;2.94160e-12 
0;0;0;46;54;0;0;0;46;54;5.10324e-12 
0;0;24;70;6;0;0;24;70;6;4.06245e-12 
4;63;19;14;0;4;63;19;14;0;3.70468e-12 
3;32;37;0;28;3;32;37;0;28;4.51321e-12 
60;12;8;0;20;60;12;8;0;20;4.35037e-12 
1;0;0;39;60;1;0;0;39;60;4.82216e-12 
0;46;0;33;21;0;46;0;33;21;3.89441e-12 
0;53;3;18;26;0;53;3;18;26;3.93786e-12 
0;0;24;49;27;0;0;24;49;27;4.42969e-12 
0;47;0;53;0;0;47;0;53;0;3.37048e-12 
43;0;0;0;57;43;0;0;0;57;4.77472e-12 
0;6;0;2;92;0;6;0;2;92;4.38878e-12 
25;19;26;16;14;25;19;26;16;14;4.31934e-12 
3;12;6;25;54;3;12;6;25;54;4.78985e-12 
33;24;15;2;26;33;24;15;2;26;4.47946e-12 
22;12;30;36;0;22;12;30;36;0;3.96806e-12 
0;25;24;0;51;0;25;24;0;51;4.19900e-12 
23;7;6;25;39;23;7;6;25;39;4.68741e-12 
4;15;51;23;7;4;15;51;23;7;4.17369e-12 
19;11;33;30;7;19;11;33;30;7;4.20047e-12 
40;36;14;10;0;40;36;14;10;0;3.59317e-12 
4;16;29;28;23;4;16;29;28;23;4.52002e-12 
0;0;100;0;0;0;0;100;0;0;3.04285e-12 
23;24;19;34;0;23;24;19;34;0;3.94408e-12 
19;68;0;0;13;19;68;0;0;13;4.16071e-12 
0;0;0;37;63;0;0;0;37;63;5.15220e-12 
0;0;100;0;0;0;0;100;0;0;3.04285e-12 
46;13;17;24;0;46;13;17;24;0;3.83805e-12 
10;40;0;21;29;10;40;0;21;29;4.57594e-12 
0;32;0;68;0;0;32;0;68;0;3.45327e-12 
21;6;15;0;58;21;6;15;0;58;4.78478e-12 
1;12;27;32;28;1;12;27;32;28;4.59119e-12 
30;1;0;59;10;30;1;0;59;10;4.35195e-12 
0;100;0;0;0;0;100;0;0;0;2.22602e-12 
13;50;2;0;35;13;50;2;0;35;4.58969e-12 
0;29;33;0;38;0;29;33;0;38;4.06736e-12 
0;16;17;24;43;0;16;17;24;43;4.16935e-12 
0;33;19;48;0;0;33;19;48;0;3.35594e-12 
100;0;0;0;0;100;0;0;0;0;2.52401e-12 
5;18;46;26;5;5;18;46;26;5;4.12154e-12 
0;0;79;21;0;0;0;79;21;0;3.51114e-12 
18;0;5;19;58;18;0;5;19;58;4.80495e-12 
26;4;21;19;30;26;4;21;19;30;4.58976e-12 
26;38;15;17;4;26;38;15;17;4;3.98834e-12 
22;28;5;44;1;22;28;5;44;1;4.04604e-12 
34;3;0;28;35;34;3;0;28;35;4.65386e-12 
0;0;0;100;0;0;0;0;100;0;4.34062e-12 
35;15;1;37;12;35;15;1;37;12;4.33870e-12 
20;80;0;0;0;20;80;0;0;0;2.94647e-12 
13;24;20;32;11;13;24;20;32;11;4.30955e-12 
0;1;0;99;0;0;1;0;99;0;3.51981e-12 
12;4;36;40;8;12;4;36;40;8;4.26873e-12 
0;13;28;45;14;0;13;28;45;14;3.79830e-12 
21;37;0;10;32;21;37;0;10;32;4.58337e-12 
9;0;76;0;15;9;0;76;0;15;4.27766e-12 
58;0;22;20;0;58;0;22;20;0;3.79162e-12 
27;15;22;36;0;27;15;22;36;0;3.96168e-12 
12;19;12;43;14;12;19;12;43;14;4.40138e-12 
0;0;44;56;0;0;0;44;56;0;3.81610e-12 
30;7;29;21;13;30;7;29;21;13;4.31758e-12 
45;42;0;13;0;45;42;0;13;0;3.60411e-12 
34;2;5;30;29;34;2;5;30;29;4.59482e-12 
53;0;0;14;33;53;0;0;14;33;4.60372e-12 
0;43;57;0;0;0;43;57;0;0;2.72714e-12 
46;40;14;0;0;46;40;14;0;0;3.15684e-12 
0;46;17;37;0;0;46;17;37;0;3.25635e-12 
28;2;5;53;12;28;2;5;53;12;4.38225e-12 
19;7;35;27;12;19;7;35;27;12;4.32016e-12 
46;10;0;22;22;46;10;0;22;22;4.47919e-12 
0;53;0;28;19;0;53;0;28;19;3.83810e-12 
37;9;0;17;37;37;9;0;17;37;4.65367e-12 
59;31;10;0;0;59;31;10;0;0;3.07610e-12 
28;10;29;6;27;28;10;29;6;27;4.51697e-12 
0;0;0;100;0;0;0;0;100;0;4.34062e-12 
41;0;21;0;38;41;0;21;0;38;4.62976e-12 
0;0;0;0;100;0;0;0;0;100;5.66275e-12 
29;0;0;71;0;29;0;0;71;0;4.11526e-12 
24;34;0;1;41;24;34;0;1;41;4.65553e-12 
70;0;24;0;6;70;0;24;0;6;3.88847e-12 
43;19;38;0;0;43;19;38;0;0;3.36225e-12 
44;30;14;0;12;44;30;14;0;12;4.14387e-12 
0;0;68;9;23;0;0;68;9;23;4.27727e-12 
0;0;7;53;40;0;0;7;53;40;4.57296e-12 
0;24;54;22;0;0;24;54;22;0;3.12920e-12 
15;27;17;29;12;15;27;17;29;12;4.32085e-12 
42;49;6;0;3;42;49;6;0;3;3.61022e-12 
35;35;30;0;0;35;35;30;0;0;3.31822e-12 
19;13;0;20;48;19;13;0;20;48;4.74807e-12 
45;33;4;0;18;45;33;4;0;18;4.30322e-12 
31;0;0;14;55;31;0;0;14;55;4.78320e-12 
52;46;2;0;0;52;46;2;0;0;2.93744e-12 
49;5;0;46;0;49;5;0;46;0;4.00467e-12 
13;0;49;2;36;13;0;49;2;36;4.62134e-12 
63;6;0;14;17;63;6;0;14;17;4.35358e-12 
87;0;0;0;13;87;0;0;0;13;4.14564e-12 
0;0;0;47;53;0;0;0;47;53;5.09650e-12 
55;0;0;45;0;55;0;0;45;0;3.99709e-12 
0;0;63;0;37;0;0;63;0;37;4.46798e-12 
100;0;0;0;0;100;0;0;0;0;2.52401e-12 
0;0;0;100;0;0;0;0;100;0;4.34062e-12 
0;13;29;58;0;0;13;29;58;0;3.42368e-12 
1;0;0;16;83;1;0;0;16;83;4.88117e-12 
0;0;100;0;0;0;0;100;0;0;3.04285e-12 
0;57;0;0;43;0;57;0;0;43;4.11203e-12 
100;0;0;0;0;100;0;0;0;0;2.52401e-12 
11;25;64;0;0;11;25;64;0;0;3.47981e-12 
27;18;0;55;0;27;18;0;55;0;4.05758e-12 
45;4;34;17;0;45;4;34;17;0;3.77411e-12 
52;0;8;0;40;52;0;8;0;40;4.64461e-12 
28;0;5;24;43;28;0;5;24;43;4.71801e-12 
0;100;0;0;0;0;100;0;0;0;2.22602e-12 
38;14;0;48;0;38;14;0;48;0;4.01932e-12 
100;0;0;0;0;100;0;0;0;0;2.52401e-12 
